more_info,is_dress,is_mini
"Vibrant florals decorate this demure silk dress in a fitted silhouette featuring a henley-inspired neckline. 

- Scoopneck
- Sleeveless
- Partial button front
- Banded waist
- About 39"" from shoulder to hem
- Silk
- Dry clean
- Imported

",True,False
"Elevated basic: Cotton jersey dress, cut with a surplice neckline, cap sleeves and a trend-right midi hem. 

 - Surplice neckline
 - Cap sleeves
 - Blouson bodice
 - Pullover style
 - About 35"" from natural waist
 - Cotton
 - Machine wash
 - Made in USA

",True,False
"A lace-inspired jacquard pattern adds a romantic look to this soft knit dress in a flirty fit-and-flare silhouette. 

- Allover scalloped trim
- Round neckline
- Three-quarter sleeves
- Flared skirt
- Pullover style
- About 42"" from shoulder to hem
- Rayon/silk/polyester
- Dry clean
- Made in Italy

",True,False
"Autumn/Winter 2015 Collection. Roland Mouret’s Linte dress creates a svelte silhouette with a nipped-in waist, slim fitting pencil skirt and a formal, knee-skimming hem with subtle box pleating. Geometric folds to the bodice and angular and capped sleeves allow this modern piece to translate from classic formality to cocktail attire.",True,False
"BLACK/ WHITE.
A traditional menswear piece is updated as a lace-accented, curve-hugging dress with confidence and attitude. Features front darts, faux pockets, a button up front, a lace back and a traditional back vest belt. Not sold with blouse. Falls to mid-thigh. Fits true to size.
Fabric: 100% Wool
100% Wool",True,False
"An off-shoulder neckline enhances the elegant look of this streamlined sheath, tailored from lightweight stretch wool. 

- Off-shoulder V-neckline
- Cap sleeves
- Built-in boning
- Pencil skirt
- Back vent
- Concealed back zipper
- Stretch silk lining
- About 39"" from shoulder to hem
- Wool/spandex
- Dry clean
- Made in Italy

",True,False
"This Whisper Ruth Pencil Dress will work wonders in the office. Fitted for a figure-sculpted silhouette, it has been designed with a little give for all day - and night - comfort. Wear with point-toe heels for an elongated and confident strut from boardroom to bar. 

DESCRIPTION 

- Bodycon pencil dress with stretch 
- Round neckline 
- Visible side panel seams 
- Fitted waistline 
- Short sleeves 
- Back zip fastening 
- US size 6 length is 100.5cm 

Our model is 5ft 9.5"" and is wearing a US size 6. 

FINAL SALE 

Style code - 71gzq 


SIZING & CARE 

- Dry clean only 
- 62% Polyester 33% Viscose 5% Elastane",True,False
"style notes
 Embellishments sparkle and swirl along this body-con midi dress. Color us impressed by the back slit that allows for ease of movement. 
 DETAILS
 
- Low v-neck
- Features embellishement throughout
- Exposed back zipper
- Fitted style
- Back slit
- Mid length",True,False
"100% silk noil in indigo wash
dolman sleeve
can be worn as a dress or layered on top as a long shirt 
fall's favorite layering piece!
medium is 43"" long",True,False
"Gravitate towards these bold colors and feel the energy The Aki dress brings. This V neck dress is adorned with elaborate and delicate embroidery lavishing any lady who wears it.  The intricate detail of the design and eye catching palette will brighten your world. Made from Polyester and Jacquard.
Size & Fit 
Model is 5'11"" and wearing a size 0.
Fits true to size.
See the size guide here.",True,False
"Autumn/Winter 2015 Collection      The Galtia dress in monochrome slub weave presents a softer, lighter alternative to heavy knit fabrics, wi...         Autumn/Winter 2015 Collection      The Galtia dress in monochrome slub weave presents a softer, lighter alternative to heavy knit fabrics, with a slinky stretch giving the overall texture a sensual feel inherent to Roland Mouret’s trademark curve-hugging contours. Black sleeves and trim detail add depth to the shape, finished with a v-neckline at the back which subtly reveals the skin.      82% Viscose; 10% Cotton; 8% Polyamide      Shop all dresses",True,False
"THE SLEEVELESS SHIRT DRESS IN MUTED PLAID FEATURES A BUTTON FRONT, SHIRT COLLAR, PATCH FRONT POCKET AND FLATTERING, CINCHED DRAWSTRING WAIST - A STAPLE FOR WARM WEATHER DRESSING.",True,False
"An artful draped front and twist detail lend effortless elegance to this airy grid-print dress. 

- Round neckline
- Cap sleeves
- Draped bodice with side twist accent
- Concealed back zipper
- About 40"" from shoulder to hem
- Viscose/acetate
- Dry clean
- Made in France

",True,False
"- Textured plaid double sleeve shirt dress
- Regular fit",True,False
"Our dream wear-to-work dress, the Bevin transitions easily to evening. In our versatile ceramic fabric. With side ruching and a wide v-neck. Lined. Side zip. Falls to above the knee. Fit runs small. 

- Style #: D704601G15_CORE+ 
- 59cm / 23"" from natural waist 

FABRIC 

Our new midweight modern stretch double cloth that holds its form and flatters the body. 

63% Polyester 27% Viscose 7% Cotton 3% Elastane",True,False
"(FINAL SALE!) Details:
Ruched seams and a front zipper update this floral techno metal cocktail dress.  Hidden back zipper. Sleeveless. 

Fabric: Techno metal.
Polyester/metal/nylon/elastane.
Hand wash cold. Do not iron or wring. Lay flat to dry.

How It Fits:
Length: 38in / 96.5cm
Model is in size 0
Model is 5'9"" / 175cm, bust 32 / 81cm, waist 23 / 58cm, hips 35 / 88cm",True,False
"Details:
A front exposed zip closure and high-low ruffle hemline give a modern edge to this runway dress. Side and back ruching sculpt the body. Hidden back zipper. Fully lined.

Fabric: Cotton metal. 
Cotton/nylon/metal/lycra. 
Dry clean without trichloroethylene. Low iron.                             
How It Fits:
Length: 35.5in / 90cm from shoulder to hem
Model is in size 0
Model is 5'9"" / 175cm, bust 32 / 81cm, waist 23 / 58cm, hips 35 / 88cm",True,False
"style notes
 An always-sophisticated silhouette is updated with cool-girl cutouts and leather detailing. When we are in the mood to really turn heads (first date, anyone?), we reach for the Hera Dress.

 DETAILS
 
- Sleeveless
- Racer back
- Cut out front detail
- Features leather detailing
- Fitted style",True,False
"Description 
A gabardine mini skirt with a high waist, side button/zipper closure and pleats. In assorted prints. 

• Garbadine (100% Polyester) construction
• Zipper and button closure
• Small is approximately 15 1/4"" (38.7 cm) in total length 

We do not ship to freight forwarders",False,True
"Description 
A crepe wrap skirt featuring a mini length and belt with belt loops for an adjustable, versatile fit. 

• 95% Polyester 5% Spandex Crepe construction
• XS/S is approximately 16 1/2"" (42 cm) in total length 

Model is 5'9"" and wearing a size S .",False,True
"...You're in a small, dark club in Havana looking for a Velvet Underground song on the juke box..
Quilted leopard print rayon, faux leather waist band, two buttons for adjustable fit.
""What a perfect day, drink Sangria in the park
Later when it gets dark, we go home""- Lou Reed 
 Final Sale",False,True
Mini length •  Elasticized waist                                                                                                                            100%AGNEAU,False,True
"Inspired by the architectural details of Manhattan’s Deco skyscrapers, vibrant and richly textured striped tweed weaves its way through this modified A-line skirt. Expertly crafted in Italy and made from a cotton-wool blend, the colorful silhouette shines for its dropped-waist and finely detailed front welt pockets. Soften the geometric piece with our romantic Silk Georgette Pleated Ruffle Blouse  or complete the tailored look with our Passementerie Bead Embroidered Striped Tweed Jacket. • 80% virgin wool / 20% cotton• Dry clean only• Made in Italy",False,True
"Bold grommet studding along the hem adds a hint of edge to this a-line leather skirt. 

- A-line silhouette
- Zippered waist pockets
- Grommet stud trim
- Concealed back zipper
- Lined
- About 16"" long
- Leather
- Dry clean by leather specialist
- Imported

",False,True
Bright blue polka dots explode of this white skirt creating a high-spirited skirt. The high-waisted and poufy silhouette are perfect for cropped tees and bomber jackets. We get a instant Italian Riviera vibe from looking at this.,False,True
"As a tribute to Carol and Humberto’s longtime friend Spike Jonze, the Fall/Winter 2015 collection filters the filmmaker’s never-before-seen 35-millimeter candids through an OC lens. Seams, plackets, and cuffs come in double layers evoking multiple exposures—all in an autumnal palette inspired by Kodak. - Mixed stitch knit skirt- Asymmetrical crossbody zipper- Asymmetrical hem- Ribbed waistband- 34% wool, 34% acrylic, 30% nylon, 2% spandex- Made in China",False,True
"Little Marc Jacobs Elasthane Skirt is made from a printed jacquard poly-blend fabrication with LMJ embroidery of stripes and circles. Inspired by The Circus theme for Fall '15. Skirt has slight pleating. Features a zip fastener and elasthane waistband. 

100% Polyester.

#C4001236",False,True
"Hey babe, I’m Bridgette, a ballerina-inspired wrap skirt made from layers of sustainable silk chiffon and designed to wrap effortlessly around your waist to float you - yes, I said float you - through your day. I believe in the 20-minute rule when it comes to getting dressed, so I’m just as happy to partner up with your best worn-in sneaks and a Perfect Tee as I am to dance all night with the Lola Top and a pair of sky-high stilettos. Let’s wrap this up, shall we? #JoinTheSaints",False,True
"The Marc Jacobs Ancanthus Bonded Velvet Moulded Skirt is made from bonded velvet featuring a bold, flowery Ancanthus print in a vivid colorway. Bonded velvet has a luxurious hand feel and allows the skirt to keep its unique structure, even with extensive wear. A-line skirt with a tulip silhouette has a split center seam and visible paneling, adding to the overall design of the skirt. Sits at the natural waistline with an above-the-knee hemline. Back zip closure detail. 

Bonded Velvet: Silk, Viscose

Made In Ukraine

#M4005132",False,True
"Chloe Sevigny is back for spring with a collection inspired by her formative years as a prep school girl and the 1988 film Heathers. The line-up has strong-willed alternative girls in mind, from New York's tri-state area and beyond: think pinstripe jumpsuits, oversized plaid blazers, wide-leg jeans, and sassy pinafores—all adorably punctuated with Chloe's signature ruffles and bows.  As one of Chloe's favorite pieces, this plaid pleated skirt is plucked right out of her East Village upbringing. The sweet silhouette is balanced by black strap details at the front and removable criss-cross straps. Includes a hidden side zipper. 78% Cotton, 20% Nylon | Made in New York                  (SKU: 10199346 | GID: 85693)",False,True
"For Resort '15, the Opening Ceremony girl travels to the tropical coast for a kiki and a swim: sea anemone and palm fronds are amplified and collaged with tonal stripes, quilted denim, pastel jacquard, and whimsical raffia. The collection is offbeat and colorful, full of shorter hemlines and sporty elements.  The swingy mini-skirts ubiquitous on the pier are toughened up and given some weight in this luxurious cow leather. With a raw interior and vertical seams running the sides, it's a great layer for winter  to summer. Zip up the exposed back zipper and give it a twirl.  100% Cow Leather | Made in China",False,True
Mini length • Elasticized waist and side panels • Lined                                                                                                                            100%VISCOSE,False,True
- Wool blend - Exposed back zip - Front overlap - Fully lined,False,True
"As a tribute to Carol and Humberto’s longtime friend Spike Jonze, the Fall/Winter 2015 collection filters the filmmaker’s never-before-seen 35-millimeter candids through an OC lens. Seams, plackets, and cuffs come in double layers evoking multiple exposures—all in an autumnal palette inspired by Kodak. - Mixed stitch knit skirt- Asymmetrical crossbody zipper- Asymmetrical hem- Ribbed waistband- 34% wool, 34% acrylic, 30% nylon, 2% spandex- Made in China",False,True
"DETAILS
 
- Zipper closure at back- Dropped waist flared silhouette- Lined- Mid-thigh length- Pinstriped",False,True
Mini length • Pleated skirt • Stud detail on sides                                                                                                                            60%VISCOSE 40%RAMIE,False,True
"A GIRLY SILHOUETTE IN SUPER SOFT CHAMBRAY, THE LOLIPOP SKIRT SITS HIGH ON THE WAIST WITH SMOCKED ELASTIC AT THE BACK WAISTBAND AND FEATURES A BUTTON FRONT WITH SIDE SEAM FRONT POCKETS AND SUBTLE PLEATING THROUGHOUT.",False,True
Leather skirt •  Mini length •  Fitted  • Fringe detail at waist •  Zipper at back                                                                                                                            100%AGNEAU,False,True
"Inspired by the hazy dreams of suburban adolescence, Spring/Summer ’15 recalls pre-Internet simplicity: ASCII code shape pullovers and graphic waistcoats, while repeating symbols appear on layered pant hems, mesh-trimmed minis, and stacked welt pockets. Even the muted palette of blush, palladium green, and sky blue recall summers lost to backyard musing. It’s this kind of nostalgia that staged ""100% Lost Cotton,"" the season's presentation-meets-play about the forgotten aspirations of fashion and its worthwhile pursuit.  A body-con mini is knitted with speckle jacquard all over, forming a figure-flattering diagonal pattern. Pair it with the matching top. 56% Viscose, 24% Nylon, 20% Spandex | Made in China",False,True
"DETAILS
 
- Contrasting collared shirt dress- Flared at waistline- Sleeve and neckline detail",False,True
"The Chromat Half Radial Column Skirt: Black neoprene with white corset boning.
 
Read more about the Chromat Spring/Summer 2015 ""Formula 15"" Collection here.
 
Model is also wearing the Open Arc Top.
 
Made in New York City.",False,True
"Make a major statement with this mini skirt. With its feminine whimsy and classic cut, it makes your legs look miles long. And who doesn't love that!

- Zipper closure at back
- Flared silhouette
- Lined
- Mid-thigh length
- Stretch cotton fabric",False,True
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        This season, fall’s most delicious looks have us feeling fresh—fresh as juice, to be exact. Inspired by liquid lunches, Opening Ceremony reimagined the fruit stand to create a collection stocked with banana peel vinyl, leafy jacquards, and produce stickers stamped on knits. But find no squeezing here: From peel-away epaulets to swirled ruffles, the silhouettes mix the fitted and the draped for a well-balanced collection.  Done in a rich beet-red, this swingy mini features raised jacquard stitching that form the texture of cabbage. It's finished with a solid waistband and a lightweight construction. Pair it with the matching cropped tank. 38% Viscose, 37% Rayon, 13% Nylon, 12% Spandex | Made in China",False,True
"Destined to be a fall wardrobe staple, this ivory skirt stands out for its high waistline that gracefully drapes into a feminine A-line silhouette. Expertly crafted in Italy from a fine fleece wool, angora, and cashmere blend, the timeless piece flatters with a slimming waistband and carefully placed darts at the hips. For a pop of geometric glamour, wear with our Naïve Print Roll Neck Top. • 50% fleece wool / 45% angora / 5% cashmere• Dry clean only• Made in Italy",False,True
- Wide waist band - Box pleat pouf style - Back zip - Fully lined - Mini length - Length is approximately 16.5 inches,False,True
- Wool blend - Fitted style - Mini skirt - Exposed back zip - Length is approximately 15 inches long,False,True
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        Inspired by the hazy dreams of suburban adolescence, Spring/Summer ’15 recalls pre-Internet simplicity: ASCII code shape pullovers and graphic waistcoats, while repeating symbols appear on layered pant hems, mesh-trimmed minis, and stacked welt pockets. Even the muted palette of blush, palladium green, and sky blue recall summers lost to backyard musing. It’s this kind of nostalgia that staged ""100% Lost Cotton,"" the season's presentation-meets-play about the forgotten aspirations of fashion and its worthwhile pursuit.  A body-con mini is knitted with speckle jacquard all over, forming a figure-flattering diagonal pattern. Pair it with the matching top. 56% Viscose, 24% Nylon, 20% Spandex | Made in China",False,True
"Description 
A crepe wrap skirt featuring a mini length and belt with belt loops for an adjustable, versatile fit. In assorted prints. 

• 95% Polyester 5% Spandex Crepe construction
• Wrap Tie closure
• XS/S is approximately 16 1/2"" (42 cm) in total length",False,True
"...It's a hot summer day and you happen upon a small amusement park left over from the 80's. You put a coin in the slot for the carousel, taking a ride laughing to yourself remembering your first kiss...

The structured Johanna skirt is the perfect all summer skirt. Crisp with a white shirt or with a big knitted sweater for a walk at the beach. 

100% cotton, pockets, zipper and button in the back

""And these visions of Johanna that conquer my mind.""-Bob Dylan
waist: XS- 27"" // S- 28.75"" // M- 30.3"" // L- 32""
hip: XS- 41.75"" // S- 43.3"" // M- 45"" // L- 46.5""
length: XS- 15.75"" // S- 15.75"" // M- 15.75"" // L- 15.75""
Final Sale",False,True
Mini Length •  Banded front panels •  Metallic sheen fabric •  Aysmmetrical hem •  Zipper at back                                                                                                                            73%POLYESTER 19%COTON 8%SOIE,False,True
"The Chromat Diagonal Pocket Skirt: Black and white neoprene with black mesh, orange details, corset boning and back zip.
 
Read more about the Chromat Spring/Summer 2015 ""Formula 15"" Collection here.
 
Model is also wearing the Diagonal Dart Top.
 
Made in New York City.",False,True
"style notes
 What's left to say? The Lee Suede Box Pleat Skirt is sartorial perfection. Its cool box pleating creates just the right amount of movement and we're confident in saying it looks good with absolutely everything.
 DETAILS
 
- 100% suede- Box pleat- Mini length",False,True
"Details:
Tweed fabric adds texture to this eye catching print skirt. Detailed with an exposed gold slanted zipper. Lined. Styled with Knit Crew Neck Tank Top and Leather Blazer. Fabric: Stretch crepe. Wool. Dry clean only.

How It Fits:
Length: 19in / 48cm, from waist to hem
Model is in size 0
Model is 5'9"" / 175cm, bust 32 / 81cm, waist 23 / 58cm, hips 35 / 88cm",False,True
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        Working in conjunction with the Magritte Foundation, reproductions of the artist's most iconic Surrealist paintings are printed on dresses, sweaters, pants, and more—giving a whole new meaning to the term ""wearable art.""   Printed pleated skirt | Zip closure | 100% cotton | Made in China.",False,True
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        Inspired by the hazy dreams of suburban adolescence, Spring/Summer ’15 recalls pre-Internet simplicity: ASCII code shape pullovers and graphic waistcoats, while repeating symbols appear on layered pant hems, mesh-trimmed minis, and stacked welt pockets. Even the muted palette of blush, palladium green, and sky blue recall summers lost to backyard musing. It’s this kind of nostalgia that staged ""100% Lost Cotton,"" the season's presentation-meets-play about the forgotten aspirations of fashion and its worthwhile pursuit.                                                  This mini-skirt has an asymmetric hem with all the right angles. Green, white, and grey woven panels act as the perfect contrast fabric at the hem, waist, and center front. A matte black hand closure at the front left side finishes the wraparound—all balanced by a right welt pocket.                                                                                                                                                                      85% Polyester, 15% Cotton | Made in New York",False,True
The Marc Jacobs Denim Mini Skirt is a five-pocket style made from cotton and dyed in an Authentic Blue hue. The fabric is then treated with a stone wash process to create a worn-in look. Finished with a front button closure and above-the-knee hem.  Length: 14 ¾”100% CottonCountry of Origin: China#M4005246,False,True
"- Pleated mini skirt
- Above knees length
- Cotton pique",False,True
Mini Length• Button snap closure                                                                                                                             100%AGNEAU,False,True
"An ultra-feminine silhouette defines this versatile, stretch-enhanced skirt. 

- Self waistband
- Center seam
- Concealed back zip
- Flared hem
- Lined
- About 17"" long
- Polyester/viscose/elastane
- Dry clean
- Imported

",False,True
"..ballroom dancing on a summer afternoon with melon ice-tea and the perfect soundtrack for the first kiss..
The Cindy skirt is a gifted dancer in patchwork made up of striped cotton patches.
100% Cotton, Patchwork 
                  xs                     s                    m                 

waist:  69cm/27 1/8”  73cm/28 3/4”  77cm/30 1/4""",False,True
"Autumn/Winter 2015 Collection. Bold and bright, the Belum skirt’s vivid, mandarin orange hue is beautifully offset by careful pleating and detailing at the yoke. Crafted from ostrich wool, its A-line shape and high waist make this silhouette the perfect juxtaposition of clean, executed lines and a flowing yet structured shape. 63% Viscose; 37% Wool Shop all skirts",False,True
Mini Length •  Wrap skirt •  Self tie belt                                                                                                                            100%AGNEAU,False,True
"A high-waisted A-line from our collaboration with Alexa Chung. This ultra-feminine skirt is made with fine-wale corduroy in a rich navy hue. Velvety to the touch, the Kety features silver-toned buttons down the front with Alexa's signature daisy-motif design. Tonal stitching. Fits small to size. Take one or two sizes larger than usual  MFGSKU:ENV2241 ",False,True
" DETAILS
 
 - Zipper closure at back - Dropped waist flared silhouette - Lined - Mid-thigh length - Pinstriped
  ",False,True
"For spring, the Opening Ceremony girl travels to the tropical coast for a kiki and a swim: sea anemone and palm fronds are amplified and collaged with tonal stripes, quilted denim, pastel jacquard, and whimsical raffia. The collection is offbeat and colorful, full of shorter hemlines and sporty elements.  A black mini features dash paint jacquard for a flirty silhouette. Hidden back zipper closure. 100% Polyester | Made in US",False,True
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        For Resort '15, the Opening Ceremony girl travels to the tropical coast for a kiki and a swim: sea anemone and palm fronds are amplified and collaged with tonal stripes, quilted denim, pastel jacquard, and whimsical raffia. The collection is offbeat and colorful, full of shorter hemlines and sporty elements.  Done in our signature denim construction, this cargo mini features a sea-inspired hem of pleats and all-over painterly dashes.The body zips up and snaps along the front, flanked by flap pockets. Decorative seams detail the skirt. 98% Cotton, 2% Elastane, Lining: 100% Cotton | Made in Italy",False,True
"This season, fall’s most delicious looks have us feeling fresh—fresh as juice, to be exact. Inspired by liquid lunches, Opening Ceremony reimagined the fruit stand to create a collection stocked with banana peel vinyl, leafy jacquards, and produce stickers stamped on knits. But find no squeezing here: From peel-away epaulets to swirled ruffles, the silhouettes mix the fitted and the draped for a well-balanced collection.  A waffle-textured mini features a ruffled insert printed with tossed carrots in a cartoonish green. Pull it on and pair it with the matching top. 96% Nylon, 4% Polyurethane; Lining: 100% Polyester | Made in US",False,True
- 100% Suede - Box pleat - Mini length,False,True
"The waist is defined and the figure flattered by this flirty yet classic silhouette detailed at top with a slender contrast band.
- Side slash pockets
- Concealed back zipper
- About 19"" long
- Polyester
- Hand wash
- Imported

",False,True
"This season's must-have A-line skirt has arrived with an intricate grid pattern and a soft pleat. Made of a cotton blend, this skirt is airy, feminine and on-trend with its tone-on-tone lattice pattern. Pair with the made-to-match Grid Weave Sleeveless Tunic  for a sophisticated, feminine look. Designed to sit at the  waist. Lined.",False,True
"Fabric: Leather.
Professional leather clean.",False,True
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        For Resort '15, the Opening Ceremony girl travels to the tropical coast for a kiki and a swim: sea anemone and palm fronds are amplified and collaged with tonal stripes, quilted denim, pastel jacquard, and whimsical raffia. The collection is offbeat and colorful, full of shorter hemlines and sporty elements.  An above-the-knee pencil skirt showcases our custom painted leaves print in shades of the ocean. This mid-rise neoprene silhouette is as simple as the print is striking. Zip it up the side and swap it into your weekly rotation for a little dose of vacation.  90% Polyester, 10% Spandex, Combo: 100% Cotton | Made in China",False,True
"Flirty and fun, this drop waist flounce skirt is a new classic. The textured fabric is cut to move, making this a fit and flared must-have that's universally flattering. - Zips at back with hook and eye closure - Fit and flare - Textured fabric - Mid-thigh length",False,True
"An unexpected floral lace overlay softens the edge of this buttery leather mini skirt.

- Banded waist
- Side zip closure
- About 16"" long
- Leather
- Contrast: Polyester
- Dry clean by leather specialist
- Made in Italy

",False,True
Mini length • Elasticized waist • layered ruffles                                                                                                                            62%SOIE 38%COTON,False,True
"Please note all sale items are FINAL SALE.

- Cotton  jersey mini skirt
- High waisted
- Elastic waist
- Model wears a size Small
- Made in L.A.",False,True
"style notes
 Box pleats give this mini skirt awesome structure. And we can't get over how the white florals pop against the ebony background. 
 DETAILS
 
- 100% satin
- Exposed back zipper
- Box pleat
- Mini style",False,True
"Our Briza B skirt in super soft leather features a drop waist, two front zipper pockets and slightly flared hem. Pair with over-the-knee boots for an of-the-moment 70s inspired look we love.     
													Details
							    - 100% Leather
- Dry Clean
- Imported, China

																    -  Model Is Wearing Size Small 
-  Model Measurements: Height:  5' 9"" Bust: 34"" Waist: 23""",False,True
"Lauren Skirt | Rebecca Taylor
- Sits 1 1/2"" inches below natural waist.
- 17 1/2"" length.
- Model is a size 2.
- Imported.
- 67% rayon, 28% nylon, 5% elastane.
- Combo: 100% silk.
- Dry clean only.",False,True
"Mini length, maximum impact. The Elana Embellished Skirt is one of our favorites this fall, boasting gorgeously bold beading and conversation-starting glamour. 

- Features embellishment throughout
- Fitted style
- Exposed back zipper",False,True
"As a tribute to Carol and Humberto’s longtime friend Spike Jonze, the Fall/Winter 2015 collection filters the filmmaker’s never-before-seen 35-millimeter candids through an OC lens. Seams, plackets, and cuffs come in double layers evoking multiple exposures—all in an autumnal palette inspired by Kodak. - Knit circle skirt- Daisy print- Elastic waistband- 70% viscose, 28% nylon, 2% lycra- Made in China",False,True
"Marc by Marc Jacobs Lightweight Wool Wrap Skirt is made from a pure wool fabrication. Lightweight and warm, the skirt is naturally structured. Pleated throughout for a kilt silhouette, with two belted closures at the waist. Two slip pockets found at the back. Skirt hem falls above the knee. 

16"" Length.

100% Wool. 

#M4004511",False,True
"A party skirt to the fullest degree, our Willa skirt in lightweight lurex striped jacquard is cut to flatter. A mini skirt that sits high on the waist and features a full a-line silhouette, it's everything you need for Holiday party dressing this season.     

Lightweight Lurex Stripe Jacquard
75% Polyester 25% Lurex
Dry Clean
Imported, China

Model wearing size small
Model Measurements: Height: 5' 10.5"" Bust: 34"" Waist: 24""",False,True
"Signature-etched buttons align on this richly rendered skirt of Italian virgin wool crepe, impeccably tailored in a flared A-line silhouette.

- Banded waist with belt loops
- Button front
- Side besom pockets
- Back welt darts
- Fully lined
- About 27"" long
- Virgin wool
- Dry clean
- Made in France of Italian fabric

",False,True
"style notes
 We've found pinstripe perfection! The simple crossover silhouette of the Lennon Angled Skirt is thoughtful and chic, adding a cool edgy vibe to this adorable mini. 
 DETAILS
 
- Wool blend- Exposed back zip- Front overlap- Fully lined",False,True
The Maud in snow cheetah is the statement skirt of the season. Pair with the Reese top for the full look. Narrow through the hips with a subtle flare at the knees. In printed chiffon. Side zip. Falls to the knee. Fit is true to size.  Fabric: 100% Silk,False,True
"Shiny leather and genuine python team up on this leather skirt as seen on our Fall 2015 runway. An exclusive style, the mini silhouette is a refreshing take on mod. 

DETAIL & CARE 

100% Leather with genuine python detail 
Dry clean only",False,True
"Pull-On Skirt

Style up the office or your weekend with a feminine pencil skirt with a modern edge of glossed burgundy. Perfect skirt to transition you seamlessly from desk to dinner while hugging your curves in all the right places.

Made in America
Size & Fit

Side Seam Length: 21""
Hem Sweep: 30""

* Differences in measurements may vary slightly according to size
Fabric

Contents: 72/13/13/2% CLY/CV/PES/Elastin; 10.5 oz.",False,True
"An asymmetrical curved waistline mirrors the layered ruffle hem of this charming mini skirt. 

- Asymmetrical banded waist and seaming detail
- Layered ruffle hem
- Concealed side zipper
- About 24"" long
- Rayon/wool/spandex
- Dry clean
- Made in Italy

",False,True
A LOVE CHILD OF YOUR FAVORITE PAIR OF JEANS AND PENCIL SKIRT IN DISTRESSED DENIM. WEAR IT TIGHT AND WITH LOVE. FIVE POCKET STYLING. SINGLE BUTTON CLOSURE AND ZIP FLY.,False,True
"a classic mini skirt in leather with  five pocket styling, single button closure and zip fly.",False,True
"Marc by Marc Jacobs Oil Drops Buckle Front Mini Skirt features is utilitarian-inspired details. Made from a durable cotton fabrication with our exclusive Oil Drops print for Pre Fall '15.  Silhouette features thigh-skimming hemline, fixed belted waist with an adjustable belt loop closure, center zipper and two back pockets. 100% Cotton. #M4004619",False,True
"A chic wardrobe addition this season, our Tyree skirt in boiled wool sits high on the waist with an exposed front zipper and flattering, tight fit.     

Boiled Wool mix with Washed Lamb Leather
100% Boiled Wool
Dry Clean
Imported, China

Model wearing size small
Model Measurements: Height: 5' 10.5"" Bust: 34"" Waist: 24""",False,True
"Frayed trim, distressed detailing and an asymmetrical hem impart modern deconstruction to this light-wash, denim mini skirt.

- Belt loops
- Zip fly with button closure
- Five-pocket style
- Frayed trim
- Distressed detail
- Asymmetrical hem
- About 17"" long
- Cotton/elastane
- Machine wash
- Imported of Italian fabric

",False,True
"Our Avenia pleated skirt in poly georgette sits high on the waist and features an asymmetrical layered hem. A party dressing staple, this skirt will be in heavy rotation all holiday season long. Fully lined.     

 Poly Georgette with Pleating 
100% Polyester
Dry Clean
Imported, China

Model wearing size small
Model Measurements: Height: 5' 10.5"" Bust: 34"" Waist: 24""",False,True
"A breezy strip of lace encircles this beautifully tiered miniskirt, enriched with texture in luxe silk crepon.

- Banded waist
- Tiered A-line silhouette
- Side zip closure
- Fully lined
- About 20"" long
- Silk
- Dry clean
- Made in France of imported fabric

",False,True
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        Inspired by the hazy dreams of suburban adolescence, Spring/Summer ’15 recalls pre-Internet simplicity: ASCII code shape pullovers and graphic waistcoats, while repeating symbols appear on layered pant hems, mesh-trimmed minis, and stacked welt pockets. Even the muted palette of blush, palladium green, and sky blue recall summers lost to backyard musing. It’s this kind of nostalgia that staged ""100% Lost Cotton,"" the season's presentation-meets-play about the forgotten aspirations of fashion and its worthwhile pursuit.  A body-con mini is knitted with speckle jacquard all over, forming a figure-flattering diagonal pattern. Pair it with the matching top. 56% Viscose, 24% Nylon, 20% Spandex | Made in China",False,True
"This season, fall’s most delicious looks have us feeling fresh—fresh as juice, to be exact. Inspired by liquid lunches, Opening Ceremony reimagined the fruit stand to create a collection stocked with banana peel vinyl, leafy jacquards, and produce stickers stamped on knits. But find no squeezing here: From peel-away epaulets to swirled ruffles, the silhouettes mix the fitted and the draped for a well-balanced collection.  Swap out your workday staple with this woven rendition. The knee-length silhouette is detailed with curling seamed panels that mimic the curls of orange peels. Hidden zipper closure. 100% Polyethylene; Lining: 100% Polyester | Made in China",False,True
"This product is FINAL SALE. Returns and exchanges will not be accepted.                                                                        This season, fall’s most delicious looks have us feeling fresh—fresh as juice, to be exact. Inspired by liquid lunches, Opening Ceremony reimagined the fruit stand to create a collection stocked with banana peel vinyl, leafy jacquards, and produce stickers stamped on knits. But find no squeezing here: From peel-away epaulets to swirled ruffles, the silhouettes mix the fitted and the draped for a well-balanced collection.  Featuring a ripe, black-and-white banana print, this mini is detailed with a twisted panel reminiscent of twisted orange peels. Zip it up the side and pair it with bare legs or black stockings. 97% Cotton, 3% Spandex; Lining: 100% Cotton | Made in US",False,True
